Title,Original Url,Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",Size,Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
"DOJ blasts NYT for 'grossly' mischaracterizing Bolton, Trump talks on Ukraine",https://www.youtube.com/watch?v=4CPJPc_1N28,https://www.youtube.com/watch?v=4CPJPc_1N28,text/html; charset=utf-8,200,OK,Indexable,,"DOJ blasts NYT for 'grossly' mischaracterizing Bolton, Trump talks on Ukraine - YouTube",87,780,"Peter Schweizer, author of the new book 'Profiles in Corruption,' reacts. FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News ...",160,1050,"Fox News Channel, Fox News, News, politics, brian kilmeade, steve doocy, peter schweizer, peter schweizer fox news, john bolton, bolton trump, bolton ukraine...",160,This video is unavailable.,26,"DOJ blasts NYT for 'grossly' mischaracterizing Bolton, Trump talks on Ukraine",77,Transcript,10,,0,,,,https://www.youtube.com/watch?v=4CPJPc_1N28,,,,,306201,821,1.8236626,0,,4,2,0.53,71,44,8,5,2869f89299ed2f04cef55050940d2741,0.09,,,,https://www.youtube.com/watch?v=4CPJPc_1N28
Palestinians reject Trump's Middle East peace plan,https://www.youtube.com/watch?v=TZZDNRuS5zw,https://www.youtube.com/watch?v=TZZDNRuS5zw,text/html; charset=utf-8,200,OK,Indexable,,Palestinians reject Trump's Middle East peace plan - YouTube,60,545,"Fox News' Trey Yingst reports on Palestine's reaction to Trump's Middle East peace plan. FOX News operates the FOX News Channel (FNC), FOX Business Network (...",160,1054,"Fox News Channel, Fox News, News, America's newsroom, sandra smith, ed henry, trey yingst, trey yingst fox news, palestine, middle east, israel, world, world...",160,This video is unavailable.,26,Palestinians reject Trump's Middle East peace plan,50,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=TZZDNRuS5zw,,,,,312276,841,1.8387698,0,,0,0,0,71,44,8,5,8d97ac65e94cc3a4b0e55d4deb5dc3,0.098,,,,https://www.youtube.com/watch?v=TZZDNRuS5zw
"Dershowtiz to Senate: Bolton's allegations aren't impeachable, if true",https://www.youtube.com/watch?v=AyhCAUaQtO8,https://www.youtube.com/watch?v=AyhCAUaQtO8,text/html; charset=utf-8,200,OK,Indexable,,"Dershowtiz to Senate: Bolton's allegations aren't impeachable, if true - YouTube",80,699,"Tom Dupree, former deputy assistant Attorney General, discusses Trump impeachment lawyer Alan Dershowitz's arguments on the Senate floor. FOX News operates t...",160,1057,"Fox News channel, Fox News, News, america's newsroom, sandra smith, tom dupree, dershowitz, alan dershowitz, trump defense team, trump impeachment defense, t...",160,This video is unavailable.,26,"Dershowtiz to Senate: Bolton's allegations aren't impeachable, if true",70,Transcript,10,,0,,,,https://www.youtube.com/watch?v=AyhCAUaQtO8,,,,,309072,836,1.8511808,0,,0,0,0,71,44,8,5,222824ada29fe5f805855b80df3177fe,0.099,,,,https://www.youtube.com/watch?v=AyhCAUaQtO8
Hillary Clinton admits having 'urge' to run in 2020,https://www.youtube.com/watch?v=v3gmitp31uI,https://www.youtube.com/watch?v=v3gmitp31uI,text/html; charset=utf-8,200,OK,Indexable,,Hillary Clinton admits having 'urge' to run in 2020 - YouTube,61,520,"Republican Rep. Jeff Van Drew joins Fox and Friends to discuss impeachment, tonight's Trump rally in Wildwood, NJ and Hillary Clinton's latest interview sayi...",160,995,"Fox News Channel, Fox News, News, ainsley earhardt, steve doocy, brian kilmeade, jeff van drew, rep van drew, rep jeff van drew, van drew fox news, republica...",160,This video is unavailable.,26,Hillary Clinton admits having 'urge' to run in 2020,51,Transcript,10,,0,,,,https://www.youtube.com/watch?v=v3gmitp31uI,,,,,317189,861,1.8286666,0,,0,0,0,71,44,8,5,8df4705481306db7896ea11c86fb35ac,0.091,,,,https://www.youtube.com/watch?v=v3gmitp31uI
Fred Fleitz to John Bolton: Withdraw your book,https://www.youtube.com/watch?v=PsKn0JCcMLY,https://www.youtube.com/watch?v=PsKn0JCcMLY,text/html; charset=utf-8,200,OK,Indexable,,Fred Fleitz to John Bolton: Withdraw your book - YouTube,56,510,"John Bolton's former Chief of Staff Fred Fleitz speaks out on 'The Ingraham Angle.' #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Netwo...",160,1061,"fox news, fox news channel, fox, news, Laura ingraham, ingraham, Bolton chief of staff, chief of staff, Ingraham angle, trump, trump news, bolton, bolton tru...",160,This video is unavailable.,26,Fred Fleitz to John Bolton: Withdraw your book,46,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=PsKn0JCcMLY,,,,,325238,848,1.7693075,0,,6,3,0.79,73,51,8,5,dd98c683ce191d88ad425dd2e6700fc5,0.104,,,,https://www.youtube.com/watch?v=PsKn0JCcMLY
Ingraham: The Bolton red herring,https://www.youtube.com/watch?v=oBbu2x61ArQ,https://www.youtube.com/watch?v=oBbu2x61ArQ,text/html; charset=utf-8,200,OK,Indexable,,Ingraham: The Bolton red herring - YouTube,42,387,"Media hypes leaked manuscript from former National Security Adviser John Bolton. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Network ...",160,1075,"Ingraham, Ingraham angle, Laura ingraham, fox news, fox news channel, fox news voices, fox, news, bolton, impeachment, impeachment trial, senate impeachment,...",160,This video is unavailable.,26,Ingraham: The Bolton red herring,32,Transcript,10,,0,,,,https://www.youtube.com/watch?v=oBbu2x61ArQ,,,,,316964,806,1.7359425,0,,34,17,4.47,73,51,8,5,86e1ce4d9bf5b929b16a794088381c6c,0.098,,,,https://www.youtube.com/watch?v=oBbu2x61ArQ
"McCarthy: They have the transcript, they don't need anything more",https://www.youtube.com/watch?v=KnUZuMDg2S0,https://www.youtube.com/watch?v=KnUZuMDg2S0,text/html; charset=utf-8,200,OK,Indexable,,"McCarthy: They have the transcript, they don't need anything more - YouTube",75,681,House Minority Leader Kevin McCarthy reacts to Democrats' push for witnesses during the Senate impeachment trial. #FoxNews #Hannity FOX News operates the FOX...,160,1060,"hannity, sean hannity, sean hannity fox news, sean hannity tonight, hannity tonight, kevin mccarthy, rep mccarthy, GOP, GOP leader, republican, House GOP, Ho...",160,This video is unavailable.,26,"McCarthy: They have the transcript, they don't need anything more",65,Transcript,10,,0,,,,https://www.youtube.com/watch?v=KnUZuMDg2S0,,,,,320570,835,1.7675979,0,,2,1,0.26,75,52,8,5,268fc15cc813d1a66b7632fdd63470de,0.092,,,,https://www.youtube.com/watch?v=KnUZuMDg2S0
Hannity: Trump legal team demolishes impeachment case,https://www.youtube.com/watch?v=dTb2g4dazHQ,https://www.youtube.com/watch?v=dTb2g4dazHQ,text/html; charset=utf-8,200,OK,Indexable,,Hannity: Trump legal team demolishes impeachment case - YouTube,63,601,"President Trump's legal team presents its case to the Senate. #FoxNews #Hannity FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX...",160,1076,"hannity, sean hannity, hannity fox news, hannity tonight, hannity monologue, sean hannity monologue, hannity opening monologue, fox news voices, fox, fox new...",160,This video is unavailable.,26,Hannity: Trump legal team demolishes impeachment case,53,Transcript,10,,0,,,,https://www.youtube.com/watch?v=dTb2g4dazHQ,,,,,325210,813,1.7167475,0,,0,0,0,75,52,8,5,187ab7d00ff2e9978310d031941505c8,0.089,,,,https://www.youtube.com/watch?v=dTb2g4dazHQ
Trump defense continues arguments in Senate impeachment trial Day 6,https://www.youtube.com/watch?v=6R8L_3heERA,https://www.youtube.com/watch?v=6R8L_3heERA,text/html; charset=utf-8,200,OK,Indexable,,Trump defense continues arguments in Senate impeachment trial Day 6 - YouTube,77,722,"The impeachment trial of President Donald J. Trump resumes Monday, Jan. 27 as Chief Justice of the United States John Roberts presides over the U.S. Senate. ...",160,1026,"Trump, President Trump, Donald Trump, White House, Trump news, White House news, Potus, President, Fox news live, fox news live stream, live stream, fox live...",160,This video is unavailable.,26,Trump defense continues arguments in Senate impeachment trial Day 6,67,YouTube Premium,15,,0,,,,https://www.youtube.com/watch?v=6R8L_3heERA,,,,,310804,876,1.9015163,0,,6,3,0.79,73,51,8,5,4245bbce2bef140b40f376ac0c64ef33,0.091,,,,https://www.youtube.com/watch?v=6R8L_3heERA
Lawmakers speak after Trump legal team concludes second day of arguments,https://www.youtube.com/watch?v=ctwcazCxk2k,https://www.youtube.com/watch?v=ctwcazCxk2k,text/html; charset=utf-8,200,OK,Indexable,,Lawmakers speak after Trump legal team concludes second day of arguments - YouTube,82,786,"FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer str...",160,1100,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,Lawmakers speak after Trump legal team concludes second day of arguments,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=ctwcazCxk2k,,,,,319547,873,1.859746,0,,0,0,0,71,50,8,5,107c64caa41f588722e33ecbd7aeea42,0.13,,,,https://www.youtube.com/watch?v=ctwcazCxk2k
Tucker: John Bolton has always been a snake,https://www.youtube.com/watch?v=q61DOWIZeUA,https://www.youtube.com/watch?v=q61DOWIZeUA,text/html; charset=utf-8,200,OK,Indexable,,Tucker: John Bolton has always been a snake - YouTube,53,500,"Bolton's tell-all book leaks during Senate trial. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News...",160,1067,"fox news, fox news channel, fox, news, tucker, tucker carlson tonight, carlson, tucker monologue, tuckers thoughts, tucker carlson monologue, fox news voices...",160,This video is unavailable.,26,Tucker: John Bolton has always been a snake,43,Transcript,10,,0,,,,https://www.youtube.com/watch?v=q61DOWIZeUA,,,,,320331,796,1.7044976,0,,36,18,4.74,73,51,8,5,461021609355118b47266aee19fbd14,0.089,,,,https://www.youtube.com/watch?v=q61DOWIZeUA
"Sen. John Kennedy: Bias from Parnas, Bolton is pretty obvious",https://www.youtube.com/watch?v=ZMEG9GMK8BE,https://www.youtube.com/watch?v=ZMEG9GMK8BE,text/html; charset=utf-8,200,OK,Indexable,,"Sen. John Kennedy: Bias from Parnas, Bolton is pretty obvious - YouTube",71,647,"Louisiana Senator John Kennedy weighs in on witness battle during the impeachment trial. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business ...",160,1069,"the story with martha maccallum, martha maccallum, fox news, fox news channel, fox, news, senator kennedy, senator john kennedy, john kennedy, louisiana sena...",160,This video is unavailable.,26,"Sen. John Kennedy: Bias from Parnas, Bolton is pretty obvious",61,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=ZMEG9GMK8BE,,,,,326026,827,1.7294477,0,,2,1,0.26,73,51,8,5,598ea93910e9bd42766667ac6c5d0a44,0.105,,,,https://www.youtube.com/watch?v=ZMEG9GMK8BE
Officials give update on helicopter crash that killed Kobe Bryant,https://www.youtube.com/watch?v=cy6Wb2uccc4,https://www.youtube.com/watch?v=cy6Wb2uccc4,text/html; charset=utf-8,200,OK,Indexable,,YouTube,7,79,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.",126,780,"video, sharing, camera phone, video phone, free, upload",55,,0,,0,,0,,0,,,,,,,,,443322,0,0,0,,2,1,0.26,10,10,1,1,f5fbd51117db26775a4b3cfebf466943,0.125,,,,https://www.youtube.com/watch?v=cy6Wb2uccc4
Schiff speaks during break in Trump impeachment trial,https://www.youtube.com/watch?v=OGrekNQPbhQ,https://www.youtube.com/watch?v=OGrekNQPbhQ,text/html; charset=utf-8,200,OK,Indexable,,Schiff speaks during break in Trump impeachment trial - YouTube,63,573,"FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer str...",160,1100,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,Schiff speaks during break in Trump impeachment trial,53,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=OGrekNQPbhQ,,,,,316328,820,1.7719173,0,,0,0,0,71,50,8,5,c9b915771875c84f99a720044b51f00b,0.091,,,,https://www.youtube.com/watch?v=OGrekNQPbhQ
Lawmakers speak as Trump legal team presents its case,https://www.youtube.com/watch?v=PrL94omyYaU,https://www.youtube.com/watch?v=PrL94omyYaU,text/html; charset=utf-8,200,OK,Indexable,,Lawmakers speak as Trump legal team presents its case - YouTube,63,601,"FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer str...",160,1100,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,Lawmakers speak as Trump legal team presents its case,53,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=PrL94omyYaU,,,,,326263,829,1.7353799,0,,4,2,0.53,71,50,8,5,5fd69722fed841c2b9749680d8bd5e76,0.094,,,,https://www.youtube.com/watch?v=PrL94omyYaU
¡®The Five¡¯ reacts to Bolton¡¯s bombshell book claims,https://www.youtube.com/watch?v=oXo9btP0cFs,https://www.youtube.com/watch?v=oXo9btP0cFs,text/html; charset=utf-8,200,OK,Indexable,,¡®The Five¡¯ reacts to Bolton¡¯s bombshell book claims - YouTube,61,544,"The New York Times reports that in an unpublished manuscript, former National Security Adviser John Bolton alleges that President Trump tied Ukraine aid to a...",160,1012,"the five, the five fox news, the five tonight, john bolton, bolton, bolton book, john bolton book, fox news, fox news channel, fox, news, national security a...",160,This video is unavailable.,26,¡®The Five¡¯ reacts to Bolton¡¯s bombshell book claims,51,Transcript,10,,0,,,,https://www.youtube.com/watch?v=oXo9btP0cFs,,,,,320359,814,1.7288592,0,,4,2,0.53,73,51,8,5,6b8a1edc9d0745f36c53f0963202baf4,0.085,,,,https://www.youtube.com/watch?v=oXo9btP0cFs
Lawmakers speak to press during Senate trial recess,https://www.youtube.com/watch?v=Iw2FGX4ek_s,https://www.youtube.com/watch?v=Iw2FGX4ek_s,text/html; charset=utf-8,200,OK,Indexable,,Lawmakers speak to press during Senate trial recess - YouTube,61,567,"FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer str...",160,1100,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,Lawmakers speak to press during Senate trial recess,51,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=Iw2FGX4ek_s,,,,,324730,820,1.731603,0,,2,1,0.26,71,50,8,5,caee2ba3b629bb554912557e6292f997,0.093,,,,https://www.youtube.com/watch?v=Iw2FGX4ek_s
John Bolton has 'moral obligation' to explain what he knows: Ari Fleischer,https://www.youtube.com/watch?v=wANWEUH0r08,https://www.youtube.com/watch?v=wANWEUH0r08,text/html; charset=utf-8,200,OK,Indexable,,John Bolton has 'moral obligation' to explain what he knows: Ari Fleischer - YouTube,84,736,Former National Security Adviser John Bolton cannot let the leak of his memoir stand and should go to the press and explain what he knows about aid to Ukrain...,160,1012,"Fox News Channel, Fox News, News, america's newsroom, politics, ari fleischer, fleischer, ari fleischer fox news, bolton, john bolton, john bolton ukraine, j...",160,This video is unavailable.,26,John Bolton has 'moral obligation' to explain what he knows: Ari Fleischer,74,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=wANWEUH0r08,,,,,328996,846,1.7565777,0,,0,0,0,71,44,8,5,9e05d51188071a88617b99ea3f9af415,0.094,,,,https://www.youtube.com/watch?v=wANWEUH0r08
Doug Collins brushes off concerns over Bolton report,https://www.youtube.com/watch?v=Nl0JI8nsKHU,https://www.youtube.com/watch?v=Nl0JI8nsKHU,text/html; charset=utf-8,200,OK,Indexable,,Doug Collins brushes off concerns over Bolton report - YouTube,62,560,"Rep. Doug Collins, member of the Trump impeachment team, says the leaked report on former National Security John Bolton's book manuscript on Ukraine aid does...",160,1043,"Fox News Channel, Fox News, News, america's newsroom, politics, sandra smith, doug collins, rep collins, rep doug collins, doug collins fox news, doug collin...",160,This video is unavailable.,26,Doug Collins brushes off concerns over Bolton report,52,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=Nl0JI8nsKHU,,,,,321397,852,1.7969102,0,,0,0,0,71,44,8,5,f57ebb78823fce9e2f00685a3f029dd9,0.092,,,,https://www.youtube.com/watch?v=Nl0JI8nsKHU
"Dem House managers to discuss Bolton report, impeachment",https://www.youtube.com/watch?v=-PmjuSjK4tw,https://www.youtube.com/watch?v=-PmjuSjK4tw,text/html; charset=utf-8,200,OK,Indexable,,"Dem House managers to discuss Bolton report, impeachment - YouTube",66,635,House impeachment manager speak to press as the second week of the Senate trial begins. Trump's defense team is expected to continue arguments at 1 p.m. ET. ...,160,1046,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,"Dem House managers to discuss Bolton report, impeachment",56,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=-PmjuSjK4tw,,,,,318895,846,1.8133975,0,,0,0,0,71,50,8,5,1c99780c282e086cbe2a3897c034ba4f,0.103,,,,https://www.youtube.com/watch?v=-PmjuSjK4tw
Trump to announce Middle East peace plan tomorrow,https://www.youtube.com/watch?v=MwaTgATM3CM,https://www.youtube.com/watch?v=MwaTgATM3CM,text/html; charset=utf-8,200,OK,Indexable,,Trump to announce Middle East peace plan tomorrow - YouTube,59,568,President Trump welcomes Israeli Prime Minister Benjamin Netanyahu to the White House. Trump told members of the press that he will be announcing a peace pla...,160,1037,"Fox News Channel, Fox News, News, breaking news, trump, donald trump, president trump, president donald trump, netanyahu, benjamin netanyahu, israel, israeli...",160,This video is unavailable.,26,Trump to announce Middle East peace plan tomorrow,49,Transcript,10,,0,,,,https://www.youtube.com/watch?v=MwaTgATM3CM,,,,,316719,843,1.8234866,0,,0,0,0,71,44,8,5,8e597e1825a6c27e010ea133f4a8c826,0.098,,,,https://www.youtube.com/watch?v=MwaTgATM3CM
GOP Senators speak to press ahead of impeachment trial,https://www.youtube.com/watch?v=nnTrcz4gEeE,https://www.youtube.com/watch?v=nnTrcz4gEeE,text/html; charset=utf-8,200,OK,Indexable,,GOP Senators speak to press ahead of impeachment trial - YouTube,64,608,Happening now: GOP Senators address John Bolton's report on Ukraine and what it means for the impeachment trial. FOX News operates the FOX News Channel (FNC)...,160,1069,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,GOP Senators speak to press ahead of impeachment trial,54,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=nnTrcz4gEeE,,,,,325786,830,1.7633803,0,,0,0,0,71,50,8,5,4d47b6e1659b00b54fcaf1413a901e82,0.089,,,,https://www.youtube.com/watch?v=nnTrcz4gEeE
Trump holds a bilateral meeting with Israeli PM Netanyahu,https://www.youtube.com/watch?v=NcmVg6g-8-g,https://www.youtube.com/watch?v=NcmVg6g-8-g,text/html; charset=utf-8,200,OK,Indexable,,Trump holds a bilateral meeting with Israeli PM Netanyahu - YouTube,67,607,"President Trump holds a bilateral meeting with Israeli Prime Minister Benjamin Netanyahu. FOX News operates the FOX News Channel (FNC), FOX Business Network ...",160,1051,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, trump,...",160,This video is unavailable.,26,Trump holds a bilateral meeting with Israeli PM Netanyahu,57,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=NcmVg6g-8-g,,,,,325801,837,1.7474072,0,,0,0,0,71,50,8,5,85bc3e5b46eadfe5b8166fe05d3fc277,0.097,,,,https://www.youtube.com/watch?v=NcmVg6g-8-g
Schumer on implications of Bolton report for impeachment trial,https://www.youtube.com/watch?v=nMT1R5Pa0Ig,https://www.youtube.com/watch?v=nMT1R5Pa0Ig,text/html; charset=utf-8,200,OK,Indexable,,Schumer on implications of Bolton report for impeachment trial - YouTube,72,642,Senate Minority Leader Chuck Schumer and other Senate Democrats speak to press before the Senate impeachment trial continues into its second week. Trump's de...,160,1054,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, fox business live, live video, live updates, fox live stream, impeac...",160,This video is unavailable.,26,Schumer on implications of Bolton report for impeachment trial,62,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=nMT1R5Pa0Ig,,,,,321941,872,1.858243,0,,0,0,0,71,50,8,5,f36f6f20392e4e85ab1a9b6bf13292d9,0.095,,,,https://www.youtube.com/watch?v=nMT1R5Pa0Ig
Jim Jordan: Bolton report doesn't alter the facts in impeachment trial,https://www.youtube.com/watch?v=iuG1tJbU0EY,https://www.youtube.com/watch?v=iuG1tJbU0EY,text/html; charset=utf-8,200,OK,Indexable,,Jim Jordan: Bolton report doesn't alter the facts in impeachment trial - YouTube,80,696,"Republican Rep. Jim Jordan, member of President Trump's legal team, says the Ukraine call transcript is still the main piece of evidence in the impeachment t...",160,998,"Fox News Channel, Fox News, News, politics, ainsley earhardt, steve doocy, jim jordan, rep jordan, rep jim jordan, jim jordan fox news, jim jordan impeachmen...",160,This video is unavailable.,26,Jim Jordan: Bolton report doesn't alter the facts in impeachment trial,70,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=iuG1tJbU0EY,,,,,323322,860,1.8047135,0,,2,1,0.26,71,44,8,5,23dc2dd5cae6353408ec58382c800eb5,0.083,,,,https://www.youtube.com/watch?v=iuG1tJbU0EY
White House responds to Bolton's Ukraine claims: Timing is 'very suspect',https://www.youtube.com/watch?v=XgYWpS9K7K8,https://www.youtube.com/watch?v=XgYWpS9K7K8,text/html; charset=utf-8,200,OK,Indexable,,White House responds to Bolton's Ukraine claims: Timing is 'very suspect' - YouTube,83,741,White House press secretary Stephanie Grisham reacts on 'Fox & Friends' to a claim reportedly made in former National Security Adviser John Bolton's book man...,160,1026,"Fox News Channel, Fox News, News, politics, fox and friends, fox & friends, ainsley earhardt, brian kilmeade, steve doocy, stephanie grisham, stephanie grish...",160,This video is unavailable.,26,White House responds to Bolton's Ukraine claims: Timing is 'very suspect',73,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=XgYWpS9K7K8,,,,,330121,846,1.7453822,0,,0,0,0,71,44,8,5,ff282ee8222d875d17a88be85e53ceb7,0.092,,,,https://www.youtube.com/watch?v=XgYWpS9K7K8
Sen Braun on witnesses at impeachment trial: People just want to move on,https://www.youtube.com/watch?v=2ilANFNCYQc,https://www.youtube.com/watch?v=2ilANFNCYQc,text/html; charset=utf-8,200,OK,Indexable,,Sen Braun on witnesses at impeachment trial: People just want to move on - YouTube,82,752,"Senator Mike Braun from Indiana joins Steve Hilton on 'The Next Revolution.' FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX Ne...",160,1062,"Fox News Channel, Fox News, News, politics, the next revolution, steve hilton, steve hilton the next revolution, mike braun, senator braun, senator mike brau...",160,This video is unavailable.,26,Sen Braun on witnesses at impeachment trial: People just want to move on,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=2ilANFNCYQc,,,,,311489,840,1.8166115,0,,0,0,0,71,44,8,5,17f51ce2fb63dbd329a717491a8e7786,0.091,,,,https://www.youtube.com/watch?v=2ilANFNCYQc
Steve Says: Trump results vs Democrat stunts,https://www.youtube.com/watch?v=cI8cvxDq5h0,https://www.youtube.com/watch?v=cI8cvxDq5h0,text/html; charset=utf-8,200,OK,Indexable,,Steve Says: Trump results vs Democrat stunts - YouTube,54,505,"In under four minutes, Steve Hilton defends the president against the left's accusations. FOX News operates the FOX News Channel (FNC), FOX Business Network ...",160,1037,"Fox News Channel, Fox News, News, politics, the next revolution, steve hilton, steve hilton the next revolution, impeachment, impeachment inquiry, trump, tru...",160,This video is unavailable.,26,Steve Says: Trump results vs Democrat stunts,44,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=cI8cvxDq5h0,,,,,321220,841,1.7902066,0,,0,0,0,71,44,8,5,3dff0032cee024b886cd7877e60f9634,0.103,,,,https://www.youtube.com/watch?v=cI8cvxDq5h0
Mark Levin: Dems' impeachment case has been an embarrassment,https://www.youtube.com/watch?v=ccvpNmB0cGU,https://www.youtube.com/watch?v=ccvpNmB0cGU,text/html; charset=utf-8,200,OK,Indexable,,Mark Levin: Dems' impeachment case has been an embarrassment - YouTube,70,687,"House impeachment managers have produced zero evidence of treason, bribery or high crimes and misdemeanors. FOX News operates the FOX News Channel (FNC), FOX...",160,1096,"Fox News Channel, Fox News, News, opinion, life liberty levin, mark levin, levin, levin fox news, levin impeachment, impeachment, impeachment news, mark levi...",160,This video is unavailable.,26,Mark Levin: Dems' impeachment case has been an embarrassment,60,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=ccvpNmB0cGU,,,,,324534,829,1.7305984,0,,16,8,2.11,71,44,8,5,191600702dc32c243db9d9b23cc19188,0.102,,,,https://www.youtube.com/watch?v=ccvpNmB0cGU
Kobe Bryant's daughter among those killed in helicopter crash,https://www.youtube.com/watch?v=egoBbxjZYHI,https://www.youtube.com/watch?v=egoBbxjZYHI,text/html; charset=utf-8,200,OK,Indexable,,Kobe Bryant's daughter among those killed in helicopter crash - YouTube,71,638,"Kobe Bryant and his 13-year-old daughter were among nine people killed in a helicopter crash in Calabasas, California. FOX News operates the FOX News Channel...",160,1042,"Fox News channel, Fox News, News, breaking news, kobe, kobe bryant, kobe death, kobe dead, kobe killed, kobe bryant dead, kobe bryant news, kobe bryant kille...",160,This video is unavailable.,26,Kobe Bryant's daughter among those killed in helicopter crash,61,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=egoBbxjZYHI,,,,,310297,886,1.9172696,0,,0,0,0,71,44,8,5,ede82ca7bee10973b27a3b69eb8d16b9,0.096,,,,https://www.youtube.com/watch?v=egoBbxjZYHI
Buttigieg addresses questions over his lack of experience,https://www.youtube.com/watch?v=wHj3D0XtaTY,https://www.youtube.com/watch?v=wHj3D0XtaTY,text/html; charset=utf-8,200,OK,Indexable,,Buttigieg addresses questions over his lack of experience - YouTube,67,600,2020 Democrat hopeful Pete Buttigieg weighs in on what makes him qualified for the White House during his Fox News town hall with Chris Wallace. FOX News ope...,160,1033,"Fox News Channel, Fox News, News, politics, chris wallace, buttigieg, pete buttigieg, pete buttigieg town hall, buttigieg town hall, fox news town hall, pete...",160,This video is unavailable.,26,Buttigieg addresses questions over his lack of experience,57,Transcript,10,,0,,,,https://www.youtube.com/watch?v=wHj3D0XtaTY,,,,,308839,840,1.8443385,0,,0,0,0,71,44,8,5,762fb2f61dbf443b174539a581ea28d,0.089,,,,https://www.youtube.com/watch?v=wHj3D0XtaTY
